GeneInfo	GeneID	Gene_Desc	AM_N_056	AM_N_068	AM_N_072	AM_P_053	AM_P_057	AM_P_061	AM_SL_050	AM_SL_054	AM_SL_058	AM_SM_051	AM_SM_059	AM_SM_075
XM_016914094.2	LOC552749	sodium/potassium-transporting ATPase subunit beta-1-interacting protein	0	0	0	0	0	0	0	0	0	0	0	0
XM_016914095.2	LOC552749	sodium/potassium-transporting ATPase subunit beta-1-interacting protein	0	0	0	0	0	0	0	0	0	0	0	0
XM_016914096.2	LOC552749	sodium/potassium-transporting ATPase subunit beta-1-interacting protein	61	56	30	76	44	115	36	57	33	102	124	76
XM_016914098.2	LOC413382	SAM and SH3 domain-containing protein 1	0	0	0	0	0	0	0	0	0	0	0	0
XM_016914100.2	LOC413382	SAM and SH3 domain-containing protein 1	0	0	0	0	0	0	0	0	0	0	0	0
XM_016914101.2	LOC413382	SAM and SH3 domain-containing protein 1	0	0	0	0	0	0	0	0	0	0	0	0
XM_016914102.2	LOC551071	bromodomain adjacent to zinc finger domain protein 2B	0	0	0	0	0	0	0	0	0	0	0	0
XM_016914103.2	LOC726750	fibroin heavy chain	0	0	0	0	0	0	0	0	0	0	0	0
XM_016914104.2	LOC107964997	uncharacterized LOC107964997	5	5	4	15	7	63	11	11	8	40	21	47
XM_016914106.2	LOC107964998	putative uncharacterized protein DDB_G0282499	150	82	99	112	73	141	106	77	94	124	106	150
XM_016914107.2	LOC409310	CSC1-like protein 2	0	0	0	0	0	0	0	0	0	0	0	0
XM_016914112.2	LOC552773	protein takeout	2	0	5	2	0	0	0	9	3	3	4	11
XM_016914118.1	LOC726721	protein transport protein Sec61 subunit gamma	0	0	0	0	0	0	0	0	0	0	0	0
XM_016914127.2	LOC102654791	protein kinase C-binding protein 1	1	0	0	0	1	0	0	0	0	0	0	1
XM_016914128.2	LOC102654791	protein kinase C-binding protein 1	0	0	0	0	0	0	0	0	0	0	0	0
XM_016914129.2	LOC102654791	protein kinase C-binding protein 1	0	0	0	0	0	0	0	0	0	0	0	0
XM_016914133.2	LOC100576369	ets DNA-binding protein pokkuri	0	0	0	0	0	0	0	0	0	0	0	0
XM_016914134.2	LOC100576369	ets DNA-binding protein pokkuri	0	0	0	0	0	0	0	0	0	0	0	0
XM_016914141.2	LOC409085	guanine nucleotide exchange factor for Rab-3A	0	0	0	0	0	0	0	0	0	0	0	0
XM_016914150.2	LOC102654795	putative uncharacterized protein DDB_G0281733	1	0	0	3	0	5	0	0	1	0	0	0
XM_016914151.2	LOC102654795	putative uncharacterized protein DDB_G0281733	1	1	0	0	0	1	0	0	0	1	1	0
XM_016914154.2	LOC552340	glypican-4	4	3	4	3	1	5	6	6	3	0	5	2
XM_016914155.2	LOC409409	serine/threonine-protein kinase dyf-5	0	0	0	2	0	0	0	0	0	0	2	0
XM_016914156.2	LOC551792	cytosolic carboxypeptidase 1	0	0	0	0	0	0	0	0	0	0	0	0
XM_016914157.2	LOC409409	serine/threonine-protein kinase dyf-5	0	0	0	0	0	0	0	0	0	0	0	0
XM_016914159.2	LOC102655429	proline-rich protein 36-like	0	0	0	3	1	1	2	1	0	0	1	0
XM_016914160.2	LOC551792	cytosolic carboxypeptidase 1	0	0	0	0	0	0	0	0	0	0	0	0
XM_016914161.2	LOC412770	transcription factor E2F2	76	12	47	46	27	29	22	69	61	28	50	70
XM_016914162.2	LOC551792	cytosolic carboxypeptidase 1	0	0	0	0	0	0	0	0	0	0	0	0
XM_016914163.1	LOC727153	fructose-1,6-bisphosphatase 1	0	0	0	0	0	0	0	0	0	0	0	0
XM_016914164.1	LOC727153	fructose-1,6-bisphosphatase 1	0	0	0	0	0	0	0	0	0	0	0	0
XM_016914165.1	LOC727153	fructose-1,6-bisphosphatase 1	0	0	0	0	0	0	0	0	0	0	0	0
XM_016914166.2	LOC727153	fructose-1,6-bisphosphatase 1	2	2	0	3	0	3	1	1	0	3	0	1
XM_016914170.2	LOC412629	regulator of MON1-CCZ1 complex	2	0	0	0	0	0	0	0	0	0	2	0
XM_016914173.2	LOC107965005	keratin-associated protein 19-2	5	11	5	13	14	31	12	31	58	35	68	58
XM_016914174.2	LOC552421	glycogenin-1	0	0	0	0	0	0	0	0	0	0	0	0
XM_016914175.2	LOC411315	visual system homeobox 2	0	0	0	0	0	0	0	0	0	0	0	0
XM_016914176.2	LOC411315	visual system homeobox 2	0	0	0	0	0	0	0	0	0	0	0	0
XM_016914178.2	LOC726958	tumor necrosis factor receptor superfamily member wengen	0	0	0	0	0	0	0	0	0	0	0	0
XM_016914179.2	LOC724616	neprilysin-1	1	0	0	1	0	6	2	7	2	4	1	5
XM_016914181.2	LOC724358	neuroligin 1	0	0	0	0	0	0	0	0	0	0	0	0
XM_016914182.2	LOC551792	cytosolic carboxypeptidase 1	8	6	4	5	4	16	2	4	3	8	0	8
XM_016914183.2	LOC411320	serine/threonine/tyrosine-interacting protein	0	0	0	0	0	0	0	0	0	0	0	0
XM_016914185.2	LOC411327	G1/S-specific cyclin-E1	77	75	60	74	58	86	53	72	66	76	100	98
XM_016914186.2	LOC107963974	uncharacterized LOC107963974	0	0	0	0	0	0	0	0	0	0	0	0
XM_016914187.2	LOC107963974	uncharacterized LOC107963974	0	0	0	0	0	0	0	0	0	0	0	0
XM_016914188.2	LOC100578130	uncharacterized LOC100578130	0	0	0	0	0	0	0	0	0	0	0	0
XM_016914190.2	LOC100576679	uncharacterized LOC100576679	0	0	0	0	0	0	0	0	0	0	0	0
XM_016914191.2	LOC100576679	uncharacterized LOC100576679	0	0	0	0	0	0	0	0	0	0	0	0
XM_016914192.2	LOC412272	2-oxoglutarate and iron-dependent oxygenase domain-containing protein 3	475	270	184	354	155	378	273	271	331	400	294	534
XM_016914193.2	LOC725273	uncharacterized LOC725273	2	0	0	0	0	0	0	0	1	0	0	1
XM_016914194.2	LOC100578428	lipid storage droplets surface-binding protein 2	0	0	0	0	0	0	0	0	0	0	0	0
XM_016914195.2	LOC725273	uncharacterized LOC725273	0	0	0	0	0	0	0	0	0	0	0	0
XM_016914207.2	LOC410791	mitochondrial uncoupling protein 2	0	0	0	0	0	0	0	0	0	0	0	0
XM_016914214.1	DHRS4	dehydrogenase/reductase (SDR family) member 4	0	0	0	0	0	0	0	0	0	0	0	0
XM_016914216.2	LOC102656560	sperm-tail PG-rich repeat-containing protein 2-like	0	0	0	0	0	0	0	0	1	0	0	0
XM_016914220.2	LOC100576957	MRN complex-interacting protein	14	11	13	19	5	7	13	9	12	21	2	14
XM_016914231.1	LOC107965021	phosphatidate cytidylyltransferase, mitochondrial	68	33	34	47	45	48	31	54	42	62	39	92
XM_016914235.2	LOC100577165	uncharacterized LOC100577165	0	0	0	0	0	0	0	0	0	0	0	0
XM_016914238.2	LOC102656356	zinc finger protein SNAI2	2	2	0	0	0	0	0	0	0	2	1	0
XM_016914239.2	LOC100578811	transmembrane protein 223	45	22	24	31	15	37	17	26	29	28	38	51
XM_016914243.2	LOC410211	four and a half LIM domains protein 2	5	1	0	6	2	4	3	4	2	2	1	8
XM_016914244.2	LOC410211	four and a half LIM domains protein 2	0	0	0	0	0	0	0	0	0	0	0	0
XM_016914245.2	LOC410211	four and a half LIM domains protein 2	250	120	94	160	97	219	112	240	111	139	126	247
XM_016914248.2	LOC410211	four and a half LIM domains protein 2	0	0	0	0	0	0	0	0	0	0	0	0
XM_016914249.2	LOC410211	four and a half LIM domains protein 2	985	363	362	411	451	744	651	816	560	903	1102	1032
XM_016914250.2	LOC408293	exostosin-1	0	0	0	0	0	0	1	0	0	0	0	0
XM_016914251.2	LOC408293	exostosin-1	67	36	30	37	26	61	39	37	55	39	54	54
XM_016914252.2	LOC408293	exostosin-1	0	0	0	0	0	0	0	0	0	0	0	0
XM_016914264.2	LOC412475	knirps-related protein	0	0	0	0	0	0	0	0	0	0	0	0
XM_016914268.2	LOC726326	DNA repair protein XRCC3-like	0	0	0	0	0	0	0	0	0	0	0	0
XM_016914269.2	LOC410207	dihydropyrimidine dehydrogenase [NADP(+)]	1148	636	664	984	552	1183	607	985	707	1374	844	1524
XM_016914270.2	LOC726121	golgin subfamily A member 6-like protein 22	186	53	64	117	27	53	45	67	70	92	32	156
XM_016914272.2	LOC551967	probable tubulin polyglutamylase TTLL2	0	0	0	0	0	0	0	0	0	0	0	0
XM_016914273.2	LOC551967	probable tubulin polyglutamylase TTLL2	0	0	0	0	0	0	0	0	0	0	0	0
XM_016914276.2	LOC724498	uncharacterized LOC724498	0	0	0	0	0	0	0	0	0	0	0	0
XM_016914280.2	LOC100577748	uncharacterized LOC100577748	0	0	0	0	0	0	1	0	0	0	0	0
XM_016914282.2	LOC725685	gamma-tubulin complex component 5	132	37	70	78	22	118	72	68	77	61	51	163
XM_016914283.2	LOC725685	gamma-tubulin complex component 5	0	0	0	0	0	0	0	0	0	0	0	0
XM_016914284.1	LOC725653	pseudouridine-5'-phosphatase	3	1	0	0	0	0	0	2	0	3	0	0
XM_016914288.2	LOC408271	rap1 GTPase-activating protein 1	0	0	0	0	0	0	0	0	0	0	0	0
XM_016914290.2	LOC724909	uncharacterized LOC724909	0	0	0	0	0	0	0	0	0	0	0	0
XM_016914292.2	LOC107963965	zinc finger HIT domain-containing protein 1	27	5	11	9	4	14	11	9	17	7	17	9
XM_016914294.2	LOC412198	UDP-glucose:glycoprotein glucosyltransferase	825	283	323	709	198	552	331	585	451	657	410	994
XM_016914295.2	LOC107965037	probable serine/threonine-protein kinase DDB_G0278845	0	0	0	0	0	0	0	0	0	0	0	0
XM_016914298.2	LOC107965037	probable serine/threonine-protein kinase DDB_G0278845	0	0	0	0	0	0	0	0	0	0	0	0
XM_016914299.2	LOC107965037	probable serine/threonine-protein kinase DDB_G0278845	64	51	22	32	41	134	58	51	38	76	92	105
XM_016914300.2	LOC107965037	probable serine/threonine-protein kinase DDB_G0278845	2	3	1	0	0	0	2	2	2	0	0	2
XM_016914301.2	LOC107965037	probable serine/threonine-protein kinase DDB_G0278845	17	7	7	8	7	11	7	14	11	16	8	13
XM_016914302.2	LOC107965038	zinc transporter 2	118	103	59	100	94	147	89	85	68	147	125	140
XM_016914303.2	LOC107965038	zinc transporter 2	5	2	2	3	0	7	3	0	4	1	2	2
XM_016914304.2	LOC726349	actin-binding LIM protein 2	0	0	0	0	0	0	0	0	0	0	0	0
XM_016914308.2	LOC409670	protein tyrosine phosphatase type IVA 1	8	2	2	8	1	4	4	7	3	1	3	8
XM_016914309.2	LOC107965041	solute carrier organic anion transporter family member 4A1-like	0	0	0	0	0	0	0	0	0	0	1	0
XM_016914311.2	LOC409670	protein tyrosine phosphatase type IVA 1	22	9	11	13	6	19	18	20	14	15	24	22
XM_016914312.2	LOC409670	protein tyrosine phosphatase type IVA 1	0	1	3	0	0	1	0	1	2	0	0	4
XM_016914313.2	LOC409670	protein tyrosine phosphatase type IVA 1	4	0	1	5	0	6	4	2	1	2	3	5
XM_016914315.2	LOC726349	actin-binding LIM protein 2	0	0	0	0	0	0	0	0	0	0	0	0
XM_016914316.2	LOC412093	serine/threonine-protein phosphatase 1 regulatory subunit 10	0	0	0	0	0	0	0	0	0	0	0	0
XM_016914317.2	LOC726349	actin-binding LIM protein 2	0	0	0	0	0	0	0	0	0	0	0	0
XM_016914318.2	LOC107963973	pyridine nucleotide-disulfide oxidoreductase domain-containing protein 1	705	496	334	455	329	629	515	609	358	780	712	831
XM_016914322.2	LOC412598	transmembrane protein 268	0	0	0	0	0	0	0	0	0	0	0	0
XM_016914324.2	LOC725046	uncharacterized LOC725046	0	0	0	0	0	0	0	0	0	0	0	0
XM_016914325.2	LOC725046	uncharacterized LOC725046	34	24	7	2	8	6	7	27	10	2	13	4
XM_016914326.2	LOC725046	uncharacterized LOC725046	0	0	0	0	0	0	0	0	0	0	0	0
XM_016914327.2	LOC725046	uncharacterized LOC725046	0	0	0	0	0	0	0	0	0	0	0	0
XM_016914328.2	LOC725046	uncharacterized LOC725046	0	0	0	0	0	0	0	0	0	0	0	0
XM_016914329.2	LOC725046	uncharacterized LOC725046	0	0	0	0	0	0	0	0	0	0	0	0
XM_016914330.2	LOC725046	uncharacterized LOC725046	3	0	0	0	0	0	0	0	1	0	0	0
XM_016914331.2	LOC409849	immunoglobulin-like and fibronectin type III domain containing 12	0	0	0	0	0	0	0	0	0	0	0	0
XM_016914332.2	LOC409849	immunoglobulin-like and fibronectin type III domain containing 12	0	0	0	0	0	0	0	0	0	0	0	0
XM_016914333.2	LOC409849	immunoglobulin-like and fibronectin type III domain containing 12	0	0	0	0	0	0	0	0	0	0	0	0
XM_016914334.2	LOC100576915	asparagine-rich protein	3	7	4	6	3	8	8	8	3	9	8	17
XM_016914336.2	LOC412055	exostosin-3	25	6	12	7	4	2	5	7	8	10	1	4
XM_016914337.2	LOC412055	exostosin-3	0	0	0	0	0	0	0	0	0	0	0	0
XM_016914338.2	LOC410001	regulating synaptic membrane exocytosis protein 2	0	0	0	0	0	0	0	0	0	0	0	0
XM_016914339.2	LOC410001	regulating synaptic membrane exocytosis protein 2	0	0	0	0	0	0	0	0	0	0	0	0
XM_016914340.2	LOC410001	regulating synaptic membrane exocytosis protein 2	0	0	0	0	0	0	0	0	0	0	0	0
XM_016914341.2	LOC410001	regulating synaptic membrane exocytosis protein 2	0	0	0	0	0	0	0	0	0	0	0	0
XM_016914342.2	LOC410001	regulating synaptic membrane exocytosis protein 2	0	0	0	0	0	0	0	0	0	0	0	0
XM_016914343.2	LOC410001	regulating synaptic membrane exocytosis protein 2	0	0	0	0	0	0	0	0	0	0	0	0
XM_016914344.2	LOC410001	regulating synaptic membrane exocytosis protein 2	0	0	0	0	0	0	0	0	0	0	0	0
XM_016914345.2	LOC410001	regulating synaptic membrane exocytosis protein 2	0	0	0	0	0	0	0	0	0	0	0	0
XM_016914346.2	LOC410001	regulating synaptic membrane exocytosis protein 2	0	0	0	0	0	0	0	0	0	0	0	0
XM_016914347.2	LOC410001	regulating synaptic membrane exocytosis protein 2	0	1	0	0	0	0	0	0	0	0	0	0
XM_016914348.2	LOC410001	regulating synaptic membrane exocytosis protein 2	0	0	0	0	0	0	0	0	0	0	0	0
XM_016914349.2	LOC410001	regulating synaptic membrane exocytosis protein 2	0	0	0	0	0	0	0	0	0	0	1	0
XM_016914350.2	LOC410001	regulating synaptic membrane exocytosis protein 2	0	0	0	0	0	0	0	0	0	0	0	0
XM_016914351.2	LOC410001	regulating synaptic membrane exocytosis protein 2	0	0	0	0	0	0	0	0	0	0	0	0
XM_016914354.2	LOC410671	proto-oncogene tyrosine-protein kinase ROS	0	0	0	0	0	0	0	0	0	0	0	0
XM_016914355.2	LOC410001	regulating synaptic membrane exocytosis protein 2	0	0	0	0	0	0	0	0	0	0	0	0
XM_016914356.2	LOC410001	regulating synaptic membrane exocytosis protein 2	0	0	0	0	0	0	0	0	0	0	0	0
XM_016914360.2	LOC552522	alpha-(1,6)-fucosyltransferase	860	554	414	696	387	975	530	647	556	873	748	951
XM_016914362.2	LOC410172	translocating chain-associated membrane protein 1-like 1	3476	861	1034	2326	1036	2613	1525	3916	2038	3128	2132	4054
XM_016914363.2	LOC102655329	14-3-3 protein zeta	5	5	0	5	2	4	7	9	4	7	11	2
XM_016914364.2	LOC410233	extracellular sulfatase SULF-1 homolog	18	3	3	4	1	0	2	8	4	4	5	9
XM_016914366.2	LOC410233	extracellular sulfatase SULF-1 homolog	0	0	0	0	0	0	0	0	0	0	0	0
XM_016914367.2	LOC410233	extracellular sulfatase SULF-1 homolog	23	3	5	9	3	3	3	8	2	2	3	4
XM_016914369.2	LOC726469	lysine-specific histone demethylase 1A	929	561	582	928	580	808	568	765	546	671	644	948
XM_016914371.2	LOC410671	proto-oncogene tyrosine-protein kinase ROS	59	41	42	44	17	36	33	32	43	48	33	68
XM_016914372.2	LOC410234	UDP-glucuronic acid decarboxylase 1	0	0	0	0	0	0	0	0	0	0	0	0
XM_016914376.2	LOC551666	double-stranded RNA-binding protein Staufen homolog 2	0	0	0	0	0	0	0	0	0	0	0	0
XM_016914377.2	LOC551666	double-stranded RNA-binding protein Staufen homolog 2	0	0	0	0	0	0	0	0	0	0	0	0
XM_016914378.2	LOC410189	5'-nucleotidase domain-containing protein 3	0	0	0	0	0	0	0	0	0	0	0	0
XM_016914379.2	LOC410189	5'-nucleotidase domain-containing protein 3	0	0	0	0	0	0	0	0	0	0	0	0
XM_016914381.2	LOC725192	major facilitator superfamily domain-containing protein 6-A	0	0	0	0	0	0	0	0	0	0	0	0
XM_016914383.2	LOC724951	1-acyl-sn-glycerol-3-phosphate acyltransferase beta	0	0	0	1	0	0	0	0	0	0	0	0
XM_016914389.2	LOC410669	single-minded homolog 2	11	3	7	10	6	14	5	9	6	5	8	5
XM_016914390.2	LOC409315	PRKCA-binding protein	0	0	0	0	0	0	0	0	0	0	0	0
XM_016914391.2	LOC725422	box A-binding factor	0	0	0	0	0	0	0	0	0	0	0	0
XM_016914392.2	LOC725422	box A-binding factor	0	0	0	0	0	0	0	0	0	0	0	0
XM_016914393.2	LOC725422	box A-binding factor	1	0	1	1	1	1	0	3	0	2	2	4
XM_016914394.2	LOC725422	box A-binding factor	3	2	3	0	1	0	1	4	1	0	1	2
XM_016914395.2	LOC725389	box A-binding factor	0	0	0	1	0	0	0	0	0	1	0	2
XM_016914397.2	LOC409671	beta-catenin-like protein 1	0	0	0	0	0	0	0	0	0	0	0	0
XM_016914398.2	LOC100576781	15-hydroxyprostaglandin dehydrogenase [NAD(+)]	0	0	0	0	0	0	0	0	0	0	0	0
XM_016914399.2	LOC100576781	15-hydroxyprostaglandin dehydrogenase [NAD(+)]	0	0	0	0	0	0	0	0	0	0	0	0
XM_016914401.2	LOC100576781	15-hydroxyprostaglandin dehydrogenase [NAD(+)]	0	0	0	0	0	0	0	0	0	0	0	0
XM_016914402.2	LOC409847	15-hydroxyprostaglandin dehydrogenase [NAD(+)]	0	0	0	0	0	0	0	0	0	0	0	0
XM_016914403.2	LOC409847	15-hydroxyprostaglandin dehydrogenase [NAD(+)]	0	0	0	0	0	0	0	0	0	0	0	0
XM_016914405.2	LOC551912	c-Myc-binding protein	0	0	0	0	0	0	0	0	0	0	0	0
XM_016914414.2	LOC551912	c-Myc-binding protein	0	0	0	0	0	0	0	0	0	0	0	0
XM_016914415.2	LOC102656337	mitotic spindle assembly checkpoint protein MAD2A	0	0	1	0	0	0	0	0	0	1	2	0
XM_016914417.2	LOC727652	cilia- and flagella-associated protein 65	0	0	0	0	0	0	0	0	0	0	0	0
XM_016914418.2	LOC727652	cilia- and flagella-associated protein 65	0	0	0	0	0	0	0	0	0	0	0	0
XM_016914419.2	LOC100578380	tRNA (guanine-N(7)-)-methyltransferase	0	0	0	0	0	0	0	0	0	0	0	0
XM_016914420.2	LOC410235	toll-like receptor Tollo	209	190	178	193	203	691	310	450	482	781	1454	444
XM_016914424.2	LOC552688	acyl-CoA:lysophosphatidylglycerol acyltransferase 1	0	0	0	0	0	0	0	0	0	0	0	0
XM_016914425.2	LOC552688	acyl-CoA:lysophosphatidylglycerol acyltransferase 1	0	0	0	0	0	0	0	0	0	0	0	0
XM_016914427.2	LOC409743	protein MON2 homolog	0	0	0	0	0	0	0	0	0	0	0	0
XM_016914430.2	LOC551733	amyloid-beta-like protein	0	0	0	0	0	0	0	0	0	0	0	0
XM_016914431.2	LOC413702	hormone-sensitive lipase	0	0	0	0	0	0	0	0	0	0	0	0
XM_016914432.2	LOC100577949	potassium/sodium hyperpolarization-activated cyclic nucleotide-gated channel 2	0	0	0	0	0	0	0	0	0	0	0	0
XM_016914433.2	LOC100577949	potassium/sodium hyperpolarization-activated cyclic nucleotide-gated channel 2	0	0	0	0	0	0	0	0	0	0	0	0
XM_016914436.2	LOC725749	tubulin epsilon and delta complex protein 1	145	65	106	139	56	262	167	266	267	322	326	514
XM_016914442.2	LOC412870	mediator of RNA polymerase II transcription subunit 30	0	0	0	0	0	0	0	0	0	0	0	0
XM_016914443.2	LOC551496	H/ACA ribonucleoprotein complex subunit GAR1	437	274	141	565	303	2835	992	1715	1384	1209	750	1642
XM_016914444.2	LOC551496	H/ACA ribonucleoprotein complex subunit GAR1	9	10	12	37	19	146	41	68	44	40	17	39
XM_016914445.2	LOC551496	H/ACA ribonucleoprotein complex subunit GAR1	0	0	0	0	0	0	0	0	0	0	0	0
XM_016914446.2	LOC100578448	uncharacterized LOC100578448	0	0	0	0	0	0	0	0	0	0	0	0
XM_016914448.2	LOC107965072	uncharacterized LOC107965072	0	0	0	0	0	0	0	0	0	0	0	0
XM_016914449.2	LOC107965072	uncharacterized LOC107965072	0	0	0	0	0	0	0	0	0	0	0	0
XM_016914450.2	LOC107965072	uncharacterized LOC107965072	0	0	0	0	0	0	0	0	0	0	0	0
XM_016914451.2	LOC107965072	uncharacterized LOC107965072	0	0	0	0	0	0	0	0	0	0	0	0
XM_016914452.2	LOC107965072	uncharacterized LOC107965072	0	0	0	2	0	5	0	0	0	3	1	4
XM_016914454.2	LOC551360	transcription factor Ken	0	0	0	0	0	0	0	0	0	0	0	0
XM_016914458.2	LOC409525	oxysterol-binding protein-related protein 2	1	0	0	0	0	0	0	0	0	0	0	0
XM_016914459.2	LOC724872	uncharacterized LOC724872	0	0	0	0	1	0	0	0	0	0	0	0
XM_016914461.2	LOC724872	uncharacterized LOC724872	0	0	0	0	0	0	0	0	0	0	0	0
XM_016914462.2	LOC726199	tumor protein D54	3465	2313	1683	2803	1675	3801	1984	2553	1641	2779	2021	3625
XM_016914467.2	LOC408267	syntaxin-binding protein 5	0	0	0	0	0	0	0	0	0	0	0	0
XM_016914468.2	LOC102655141	mitochondrial GTPase 1	428	269	220	320	114	340	263	243	282	343	173	522
XM_016914470.2	LOC410177	phosphatidylglycerophosphatase and protein-tyrosine phosphatase 1	43	17	21	58	15	32	13	27	18	37	23	64
XM_016914471.2	LOC100577138	dual 3',5'-cyclic-AMP and -GMP phosphodiesterase 11	13	1	3	7	3	8	4	3	4	9	9	16
XM_016914472.2	LOC100577138	dual 3',5'-cyclic-AMP and -GMP phosphodiesterase 11	0	0	0	0	0	0	0	0	0	0	0	0
XM_016914473.2	LOC100577138	dual 3',5'-cyclic-AMP and -GMP phosphodiesterase 11	3	6	8	12	0	17	5	7	7	7	22	19
XM_016914476.2	LOC100577138	dual 3',5'-cyclic-AMP and -GMP phosphodiesterase 11	0	0	0	0	0	0	0	0	0	0	0	0
XM_016914479.2	LOC100578404	uncharacterized LOC100578404	0	0	0	0	0	0	0	0	0	0	0	0
XM_016914481.2	LOC107965085	bladder cancer-associated protein	328	203	173	197	130	223	189	197	194	224	244	264
XM_016914482.1	LOC410208	serine/threonine-protein kinase 3	0	0	0	0	0	0	0	0	0	0	0	0
XM_016914484.2	LOC102655479	putative uncharacterized protein DDB_G0271606	4	15	2	4	0	2	2	3	4	0	2	5
XM_016914486.2	LOC102655479	putative uncharacterized protein DDB_G0271606	0	0	0	0	0	0	0	0	0	0	0	0
XM_016914487.2	LOC102655479	putative uncharacterized protein DDB_G0271606	0	3	0	0	0	0	0	0	0	0	0	0
XM_016914491.2	LOC410732	3-phosphoinositide-dependent protein kinase 1	0	0	0	0	0	1	0	0	0	0	0	1
XM_016914497.2	LOC410236	hillarin	0	0	0	0	0	0	0	0	0	0	0	0
XM_016914498.2	LOC410236	hillarin	0	0	0	0	0	0	0	0	0	0	0	0
XM_016914500.2	LOC100577423	methyltransferase-like protein 4	138	71	73	99	43	78	68	108	62	115	87	158
XM_016914501.1	LOC409499	UDP-glucose 4-epimerase	0	0	0	0	0	0	0	0	0	0	0	0
XM_016914502.2	LOC726389	glycerophosphodiester phosphodiesterase 1	0	1	4	3	2	1	0	0	3	3	1	4
XM_016914503.2	LOC725877	beta carbonic anhydrase 1	0	0	0	0	0	0	0	0	0	0	0	0
XM_016914504.2	LOC725877	beta carbonic anhydrase 1	21	9	7	18	3	14	2	12	7	25	8	14
XM_016914505.2	LOC725877	beta carbonic anhydrase 1	0	0	0	0	0	0	0	0	0	0	0	0
XM_016914506.2	LOC724494	methionine-R-sulfoxide reductase B1	0	0	0	1	1	0	1	1	0	0	1	1
XM_016914507.2	LOC724494	methionine-R-sulfoxide reductase B1	0	0	0	0	0	0	0	0	0	0	0	0
XM_016914508.2	LOC724494	methionine-R-sulfoxide reductase B1	2	0	2	1	0	2	0	0	1	1	2	1
XM_016914518.2	LOC725241	uncharacterized LOC725241	0	0	0	0	0	0	0	0	1	0	1	0
XM_016914519.2	LOC100577758	G-protein coupled receptor moody	139	45	60	82	38	49	38	130	76	145	84	183
XM_016914522.2	LOC410155	histone-lysine N-methyltransferase setd3	69	54	36	60	30	69	62	63	33	81	81	75
XM_016914523.2	LOC410155	histone-lysine N-methyltransferase setd3	0	0	0	0	0	0	0	0	0	0	0	0
XM_016914524.2	LOC410158	adenylyl cyclase-associated protein 1	3	1	0	1	1	4	0	0	2	1	1	4
XM_016914526.2	LOC412916	ETS-like protein pointed	0	1	0	0	0	0	0	0	0	0	0	0
XM_016914528.2	LOC726063	zinc finger protein 569	0	0	0	0	0	0	0	0	0	0	0	0
XM_016914529.2	LOC725880	small nuclear ribonucleoprotein F	0	0	0	0	0	0	0	0	0	0	0	0
XM_016914530.2	LOC724683	oxidative stress-responsive serine-rich protein 1	2	0	1	0	0	0	0	0	0	0	0	2
XM_016914531.2	LOC413683	arfGAP with SH3 domain, ANK repeat and PH domain-containing protein	0	0	0	0	0	0	0	0	0	0	0	0
XM_016914534.2	LOC725577	uncharacterized LOC725577	0	1	0	1	0	0	0	1	0	0	0	0
XM_016914535.1	LOC409427	peptidyl-prolyl cis-trans isomerase E	0	0	0	0	0	0	0	0	0	0	0	0
XM_016914543.2	LOC724765	protein embryonic gonad	0	0	0	0	0	0	0	0	0	0	0	0
XM_016914544.2	LOC724765	protein embryonic gonad	0	0	0	0	0	0	0	0	0	0	0	0
XM_016914546.2	LOC408286	2-oxoglutarate dehydrogenase, mitochondrial	0	0	0	0	0	0	0	0	0	0	0	0
XM_016914547.2	LOC726668	PDZ and LIM domain protein 3	0	0	0	0	0	0	0	0	0	0	0	0
XM_016914548.2	LOC726668	PDZ and LIM domain protein 3	0	0	0	0	0	0	0	0	0	0	0	0
XM_016914549.2	LOC726668	PDZ and LIM domain protein 3	0	0	0	0	0	0	0	0	0	0	0	0
XM_016914551.2	LOC408306	sodium/hydrogen exchanger 3	0	0	0	0	0	0	0	0	0	0	0	0
XM_016914552.2	LOC408306	sodium/hydrogen exchanger 3	0	0	0	0	0	0	0	0	0	0	0	0
XM_016914553.2	LOC408306	sodium/hydrogen exchanger 3	0	0	0	0	0	0	0	0	0	0	0	0
XM_016914554.2	LOC408306	sodium/hydrogen exchanger 3	0	0	0	0	0	0	0	0	0	0	0	0
XM_016914555.2	LOC408306	sodium/hydrogen exchanger 3	0	0	0	0	0	0	0	1	1	0	0	0
XM_016914561.2	LOC726262	adenylate cyclase type 8-like	0	0	0	0	0	0	0	0	0	0	0	0
XM_016914563.2	LOC726179	protein sister of odd and bowel-like	0	0	0	1	0	0	0	2	1	1	3	0
XM_016914568.2	LOC551706	unconventional myosin-IXb	0	0	0	0	0	0	0	0	0	0	0	0
XM_016914569.2	LOC551706	unconventional myosin-IXb	0	0	0	0	0	0	0	0	0	0	0	0
XM_016914572.1	LOC409650	solute carrier organic anion transporter family member 2A1	0	0	0	0	0	0	0	0	0	0	0	0
XM_016914573.2	LOC409649	solute carrier organic anion transporter family member 5A1	1	0	1	0	0	0	0	0	0	0	0	3
XM_016914574.2	LOC100577672	probable serine/threonine-protein kinase DDB_G0283337	0	0	0	0	0	0	0	0	0	0	0	0
XM_016914575.2	LOC100577672	probable serine/threonine-protein kinase DDB_G0283337	0	0	0	0	0	0	0	0	0	0	0	0
